"id","zip_code","sid","default_state","default_city","default_type"
28886,"67146",20,"KS","UDALL","STANDARD"
28887,"67147",20,"KS","VALLEY CENTER","STANDARD"
28888,"67149",20,"KS","VIOLA","STANDARD"
28889,"67150",20,"KS","WALDRON","STANDARD"
28890,"67151",20,"KS","WALTON","STANDARD"
28891,"67152",20,"KS","WELLINGTON","STANDARD"
28892,"67154",20,"KS","WHITEWATER","STANDARD"
28893,"67155",20,"KS","WILMORE","STANDARD"
28894,"67156",20,"KS","WINFIELD","STANDARD"
28895,"67159",20,"KS","ZENDA","STANDARD"
28896,"67201",20,"KS","WICHITA","PO BOX"
28897,"67202",20,"KS","WICHITA","STANDARD"
28898,"67203",20,"KS","WICHITA","STANDARD"
28899,"67204",20,"KS","WICHITA","STANDARD"
28900,"67205",20,"KS","WICHITA","STANDARD"
28901,"67206",20,"KS","WICHITA","STANDARD"
28902,"67207",20,"KS","WICHITA","STANDARD"
28903,"67208",20,"KS","WICHITA","STANDARD"
28904,"67209",20,"KS","WICHITA","STANDARD"
28905,"67210",20,"KS","WICHITA","STANDARD"
28906,"67211",20,"KS","WICHITA","STANDARD"
28907,"67212",20,"KS","WICHITA","STANDARD"
28908,"67213",20,"KS","WICHITA","STANDARD"
28909,"67214",20,"KS","WICHITA","STANDARD"
28910,"67215",20,"KS","WICHITA","STANDARD"
28911,"67216",20,"KS","WICHITA","STANDARD"
28912,"67217",20,"KS","WICHITA","STANDARD"
28913,"67218",20,"KS","WICHITA","STANDARD"
28914,"67219",20,"KS","WICHITA","STANDARD"
28915,"67220",20,"KS","WICHITA","STANDARD"
28916,"67221",20,"KS","MCCONNELL AFB","STANDARD"
28917,"67223",20,"KS","WICHITA","STANDARD"
28918,"67226",20,"KS","WICHITA","STANDARD"
28919,"67227",20,"KS","WICHITA","STANDARD"
28920,"67228",20,"KS","WICHITA","STANDARD"
28921,"67230",20,"KS","WICHITA","STANDARD"
28922,"67232",20,"KS","WICHITA","STANDARD"
28923,"67235",20,"KS","WICHITA","STANDARD"
28924,"67260",20,"KS","WICHITA","UNIQUE"
28925,"67275",20,"KS","WICHITA","PO BOX"
28926,"67276",20,"KS","WICHITA","STANDARD"
28927,"67277",20,"KS","WICHITA","PO BOX"
28928,"67278",20,"KS","WICHITA","PO BOX"
28929,"67301",20,"KS","INDEPENDENCE","STANDARD"
28930,"67330",20,"KS","ALTAMONT","STANDARD"
28931,"67332",20,"KS","BARTLETT","STANDARD"
28932,"67333",20,"KS","CANEY","STANDARD"
28933,"67334",20,"KS","CHAUTAUQUA","PO BOX"
28934,"67335",20,"KS","CHERRYVALE","STANDARD"
28935,"67336",20,"KS","CHETOPA","STANDARD"
28936,"67337",20,"KS","COFFEYVILLE","STANDARD"
28937,"67340",20,"KS","DEARING","PO BOX"
28938,"67341",20,"KS","DENNIS","STANDARD"
28939,"67342",20,"KS","EDNA","STANDARD"
28940,"67344",20,"KS","ELK CITY","STANDARD"
28941,"67345",20,"KS","ELK FALLS","STANDARD"
28942,"67346",20,"KS","GRENOLA","STANDARD"
28943,"67347",20,"KS","HAVANA","STANDARD"
28944,"67349",20,"KS","HOWARD","STANDARD"
28945,"67351",20,"KS","LIBERTY","STANDARD"
28946,"67352",20,"KS","LONGTON","STANDARD"
28947,"67353",20,"KS","MOLINE","STANDARD"
28948,"67354",20,"KS","MOUND VALLEY","STANDARD"
28949,"67355",20,"KS","NIOTAZE","STANDARD"
28950,"67356",20,"KS","OSWEGO","STANDARD"
28951,"67357",20,"KS","PARSONS","STANDARD"
28952,"67360",20,"KS","PERU","STANDARD"
28953,"67361",20,"KS","SEDAN","STANDARD"
28954,"67363",20,"KS","SYCAMORE","PO BOX"
28955,"67364",20,"KS","TYRO","PO BOX"
28956,"67401",20,"KS","SALINA","STANDARD"
28957,"67402",20,"KS","SALINA","PO BOX"
28958,"67410",20,"KS","ABILENE","STANDARD"
28959,"67416",20,"KS","ASSARIA","STANDARD"
28960,"67417",20,"KS","AURORA","STANDARD"
28961,"67418",20,"KS","BARNARD","STANDARD"
28962,"67420",20,"KS","BELOIT","STANDARD"
28963,"67422",20,"KS","BENNINGTON","STANDARD"
28964,"67423",20,"KS","BEVERLY","STANDARD"
28965,"67425",20,"KS","BROOKVILLE","STANDARD"
28966,"67427",20,"KS","BUSHTON","STANDARD"
28967,"67428",20,"KS","CANTON","STANDARD"
28968,"67430",20,"KS","CAWKER CITY","STANDARD"
28969,"67431",20,"KS","CHAPMAN","STANDARD"
28970,"67432",20,"KS","CLAY CENTER","STANDARD"
28971,"67436",20,"KS","DELPHOS","STANDARD"
28972,"67437",20,"KS","DOWNS","STANDARD"
28973,"67438",20,"KS","DURHAM","STANDARD"
28974,"67439",20,"KS","ELLSWORTH","STANDARD"
28975,"67441",20,"KS","ENTERPRISE","STANDARD"
28976,"67442",20,"KS","FALUN","STANDARD"
28977,"67443",20,"KS","GALVA","STANDARD"
28978,"67444",20,"KS","GENESEO","STANDARD"
28979,"67445",20,"KS","GLASCO","STANDARD"
28980,"67446",20,"KS","GLEN ELDER","STANDARD"
28981,"67447",20,"KS","GREEN","STANDARD"
28982,"67448",20,"KS","GYPSUM","STANDARD"
28983,"67449",20,"KS","HERINGTON","STANDARD"
28984,"67450",20,"KS","HOLYROOD","STANDARD"
28985,"67451",20,"KS","HOPE","STANDARD"
28986,"67452",20,"KS","HUNTER","STANDARD"
28987,"67454",20,"KS","KANOPOLIS","STANDARD"
28988,"67455",20,"KS","LINCOLN","STANDARD"
28989,"67456",20,"KS","LINDSBORG","STANDARD"
28990,"67457",20,"KS","LITTLE RIVER","STANDARD"
28991,"67458",20,"KS","LONGFORD","STANDARD"
28992,"67459",20,"KS","LORRAINE","STANDARD"
28993,"67460",20,"KS","MCPHERSON","STANDARD"
28994,"67464",20,"KS","MARQUETTE","STANDARD"
28995,"67466",20,"KS","MILTONVALE","STANDARD"
28996,"67467",20,"KS","MINNEAPOLIS","STANDARD"
28997,"67468",20,"KS","MORGANVILLE","STANDARD"
28998,"67470",20,"KS","NEW CAMBRIA","STANDARD"
28999,"67473",20,"KS","OSBORNE","STANDARD"
29000,"67474",20,"KS","PORTIS","STANDARD"
29001,"67475",20,"KS","RAMONA","STANDARD"
29002,"67476",20,"KS","ROXBURY","PO BOX"
29003,"67478",20,"KS","SIMPSON","PO BOX"
29004,"67480",20,"KS","SOLOMON","STANDARD"
29005,"67481",20,"KS","SYLVAN GROVE","STANDARD"
29006,"67482",20,"KS","TALMAGE","PO BOX"
29007,"67483",20,"KS","TAMPA","STANDARD"
29008,"67484",20,"KS","TESCOTT","STANDARD"
29009,"67485",20,"KS","TIPTON","STANDARD"
29010,"67487",20,"KS","WAKEFIELD","STANDARD"
29011,"67490",20,"KS","WILSON","STANDARD"
29012,"67491",20,"KS","WINDOM","STANDARD"
29013,"67492",20,"KS","WOODBINE","STANDARD"
29014,"67501",20,"KS","HUTCHINSON","STANDARD"
29015,"67502",20,"KS","HUTCHINSON","STANDARD"
29016,"67504",20,"KS","HUTCHINSON","PO BOX"
29017,"67505",20,"KS","SOUTH HUTCHINSON","STANDARD"
29018,"67510",20,"KS","ABBYVILLE","STANDARD"
29019,"67511",20,"KS","ALBERT","STANDARD"
29020,"67512",20,"KS","ALDEN","STANDARD"
29021,"67513",20,"KS","ALEXANDER","STANDARD"
29022,"67514",20,"KS","ARLINGTON","STANDARD"
29023,"67515",20,"KS","ARNOLD","STANDARD"
29024,"67516",20,"KS","BAZINE","STANDARD"
29025,"67518",20,"KS","BEELER","STANDARD"
29026,"67519",20,"KS","BELPRE","STANDARD"
29027,"67520",20,"KS","BISON","STANDARD"
29028,"67521",20,"KS","BROWNELL","STANDARD"
29029,"67522",20,"KS","BUHLER","STANDARD"
29030,"67523",20,"KS","BURDETT","STANDARD"
29031,"67524",20,"KS","CHASE","STANDARD"
29032,"67525",20,"KS","CLAFLIN","STANDARD"
29033,"67526",20,"KS","ELLINWOOD","STANDARD"
29034,"67529",20,"KS","GARFIELD","STANDARD"
29035,"67530",20,"KS","GREAT BEND","STANDARD"
29036,"67543",20,"KS","HAVEN","STANDARD"
29037,"67544",20,"KS","HOISINGTON","STANDARD"
29038,"67545",20,"KS","HUDSON","STANDARD"
29039,"67546",20,"KS","INMAN","STANDARD"
29040,"67547",20,"KS","KINSLEY","STANDARD"
29041,"67548",20,"KS","LA CROSSE","STANDARD"
29042,"67550",20,"KS","LARNED","STANDARD"
29043,"67552",20,"KS","LEWIS","STANDARD"
29044,"67553",20,"KS","LIEBENTHAL","PO BOX"
29045,"67554",20,"KS","LYONS","STANDARD"
29046,"67556",20,"KS","MC CRACKEN","STANDARD"
29047,"67557",20,"KS","MACKSVILLE","STANDARD"
29048,"67559",20,"KS","NEKOMA","STANDARD"
29049,"67560",20,"KS","NESS CITY","STANDARD"
29050,"67561",20,"KS","NICKERSON","STANDARD"
29051,"67563",20,"KS","OFFERLE","STANDARD"
29052,"67564",20,"KS","OLMITZ","STANDARD"
29053,"67565",20,"KS","OTIS","STANDARD"
29054,"67566",20,"KS","PARTRIDGE","STANDARD"
29055,"67567",20,"KS","PAWNEE ROCK","STANDARD"
29056,"67568",20,"KS","PLEVNA","STANDARD"
29057,"67570",20,"KS","PRETTY PRAIRIE","STANDARD"
29058,"67572",20,"KS","RANSOM","STANDARD"
29059,"67573",20,"KS","RAYMOND","STANDARD"
29060,"67574",20,"KS","ROZEL","STANDARD"
29061,"67575",20,"KS","RUSH CENTER","STANDARD"
29062,"67576",20,"KS","ST JOHN","STANDARD"
29063,"67578",20,"KS","STAFFORD","STANDARD"
29064,"67579",20,"KS","STERLING","STANDARD"
29065,"67581",20,"KS","SYLVIA","STANDARD"
29066,"67583",20,"KS","TURON","STANDARD"
29067,"67584",20,"KS","UTICA","STANDARD"
29068,"67585",20,"KS","YODER","PO BOX"
29069,"67601",20,"KS","HAYS","STANDARD"
29070,"67621",20,"KS","AGRA","STANDARD"
29071,"67622",20,"KS","ALMENA","STANDARD"
29072,"67623",20,"KS","ALTON","STANDARD"
29073,"67625",20,"KS","BOGUE","STANDARD"
29074,"67626",20,"KS","BUNKER HILL","STANDARD"
29075,"67627",20,"KS","CATHARINE","PO BOX"
29076,"67628",20,"KS","CEDAR","STANDARD"
29077,"67629",20,"KS","CLAYTON","STANDARD"
29078,"67631",20,"KS","COLLYER","STANDARD"
29079,"67632",20,"KS","DAMAR","STANDARD"
29080,"67634",20,"KS","DORRANCE","STANDARD"
29081,"67635",20,"KS","DRESDEN","STANDARD"
29082,"67637",20,"KS","ELLIS","STANDARD"
29083,"67638",20,"KS","GAYLORD","STANDARD"
29084,"67639",20,"KS","GLADE","STANDARD"
29085,"67640",20,"KS","GORHAM","STANDARD"
29086,"67642",20,"KS","HILL CITY","STANDARD"
29087,"67643",20,"KS","JENNINGS","STANDARD"
29088,"67644",20,"KS","KIRWIN","STANDARD"
29089,"67645",20,"KS","LENORA","STANDARD"
29090,"67646",20,"KS","LOGAN","STANDARD"
29091,"67647",20,"KS","LONG ISLAND","STANDARD"
29092,"67648",20,"KS","LUCAS","STANDARD"
29093,"67649",20,"KS","LURAY","STANDARD"
29094,"67650",20,"KS","MORLAND","STANDARD"
29095,"67651",20,"KS","NATOMA","STANDARD"
29096,"67653",20,"KS","NORCATUR","STANDARD"
29097,"67654",20,"KS","NORTON","STANDARD"
29098,"67656",20,"KS","OGALLAH","STANDARD"
29099,"67657",20,"KS","PALCO","STANDARD"
29100,"67658",20,"KS","PARADISE","STANDARD"
29101,"67659",20,"KS","PENOKEE","STANDARD"
29102,"67660",20,"KS","PFEIFER","PO BOX"
29103,"67661",20,"KS","PHILLIPSBURG","STANDARD"
29104,"67663",20,"KS","PLAINVILLE","STANDARD"
29105,"67664",20,"KS","PRAIRIE VIEW","STANDARD"
29106,"67665",20,"KS","RUSSELL","STANDARD"
29107,"67667",20,"KS","SCHOENCHEN","PO BOX"
29108,"67669",20,"KS","STOCKTON","STANDARD"
29109,"67671",20,"KS","VICTORIA","STANDARD"
29110,"67672",20,"KS","WAKEENEY","STANDARD"
29111,"67673",20,"KS","WALDO","STANDARD"
29112,"67674",20,"KS","WALKER","PO BOX"
29113,"67675",20,"KS","WOODSTON","STANDARD"
29114,"67701",20,"KS","COLBY","STANDARD"
29115,"67730",20,"KS","ATWOOD","STANDARD"
29116,"67731",20,"KS","BIRD CITY","STANDARD"
29117,"67732",20,"KS","BREWSTER","STANDARD"
29118,"67733",20,"KS","EDSON","STANDARD"
29119,"67734",20,"KS","GEM","STANDARD"
29120,"67735",20,"KS","GOODLAND","STANDARD"
29121,"67736",20,"KS","GOVE","STANDARD"
29122,"67737",20,"KS","GRAINFIELD","STANDARD"
29123,"67738",20,"KS","GRINNELL","STANDARD"
29124,"67739",20,"KS","HERNDON","STANDARD"
29125,"67740",20,"KS","HOXIE","STANDARD"
29126,"67741",20,"KS","KANORADO","STANDARD"
29127,"67743",20,"KS","LEVANT","STANDARD"
29128,"67744",20,"KS","LUDELL","STANDARD"
29129,"67745",20,"KS","MC DONALD","STANDARD"
29130,"67747",20,"KS","MONUMENT","STANDARD"
29131,"67748",20,"KS","OAKLEY","STANDARD"
29132,"67749",20,"KS","OBERLIN","STANDARD"
29133,"67751",20,"KS","PARK","STANDARD"
29134,"67752",20,"KS","QUINTER","STANDARD"
29135,"67753",20,"KS","REXFORD","STANDARD"
29136,"67756",20,"KS","SAINT FRANCIS","STANDARD"
29137,"67757",20,"KS","SELDEN","STANDARD"
29138,"67758",20,"KS","SHARON SPRINGS","STANDARD"
29139,"67761",20,"KS","WALLACE","STANDARD"
29140,"67762",20,"KS","WESKAN","STANDARD"
29141,"67764",20,"KS","WINONA","STANDARD"
29142,"67801",20,"KS","DODGE CITY","STANDARD"
29143,"67831",20,"KS","ASHLAND","STANDARD"
29144,"67834",20,"KS","BUCKLIN","STANDARD"
29145,"67835",20,"KS","CIMARRON","STANDARD"
29146,"67836",20,"KS","COOLIDGE","PO BOX"
29147,"67837",20,"KS","COPELAND","STANDARD"
29148,"67838",20,"KS","DEERFIELD","STANDARD"
29149,"67839",20,"KS","DIGHTON","STANDARD"
29150,"67840",20,"KS","ENGLEWOOD","PO BOX"
29151,"67841",20,"KS","ENSIGN","STANDARD"
29152,"67842",20,"KS","FORD","STANDARD"
29153,"67843",20,"KS","FORT DODGE","STANDARD"
29154,"67844",20,"KS","FOWLER","STANDARD"
29155,"67846",20,"KS","GARDEN CITY","STANDARD"
29156,"67849",20,"KS","HANSTON","STANDARD"
29157,"67850",20,"KS","HEALY","STANDARD"
29158,"67851",20,"KS","HOLCOMB","STANDARD"
29159,"67853",20,"KS","INGALLS","STANDARD"
29160,"67854",20,"KS","JETMORE","STANDARD"
29161,"67855",20,"KS","JOHNSON","STANDARD"
29162,"67857",20,"KS","KENDALL","STANDARD"
29163,"67859",20,"KS","KISMET","STANDARD"
29164,"67860",20,"KS","LAKIN","STANDARD"
29165,"67861",20,"KS","LEOTI","STANDARD"
29166,"67862",20,"KS","MANTER","STANDARD"
29167,"67863",20,"KS","MARIENTHAL","STANDARD"
29168,"67864",20,"KS","MEADE","STANDARD"
29169,"67865",20,"KS","MINNEOLA","STANDARD"
29170,"67867",20,"KS","MONTEZUMA","STANDARD"
29171,"67868",20,"KS","PIERCEVILLE","STANDARD"
29172,"67869",20,"KS","PLAINS","STANDARD"
29173,"67870",20,"KS","SATANTA","STANDARD"
29174,"67871",20,"KS","SCOTT CITY","STANDARD"
29175,"67876",20,"KS","SPEARVILLE","STANDARD"
29176,"67877",20,"KS","SUBLETTE","STANDARD"
29177,"67878",20,"KS","SYRACUSE","STANDARD"
29178,"67879",20,"KS","TRIBUNE","STANDARD"
29179,"67880",20,"KS","ULYSSES","STANDARD"
29180,"67882",20,"KS","WRIGHT","STANDARD"
29181,"67901",20,"KS","LIBERAL","STANDARD"
29182,"67905",20,"KS","LIBERAL","PO BOX"
29183,"67950",20,"KS","ELKHART","STANDARD"
29184,"67951",20,"KS","HUGOTON","STANDARD"
29185,"67952",20,"KS","MOSCOW","STANDARD"
29186,"67953",20,"KS","RICHFIELD","STANDARD"
29187,"67954",20,"KS","ROLLA","STANDARD"
29188,"68001",32,"NE","ABIE","STANDARD"
29189,"68002",32,"NE","ARLINGTON","STANDARD"
29190,"68003",32,"NE","ASHLAND","STANDARD"
29191,"68004",32,"NE","BANCROFT","STANDARD"
29192,"68005",32,"NE","BELLEVUE","STANDARD"
29193,"68007",32,"NE","BENNINGTON","STANDARD"
29194,"68008",32,"NE","BLAIR","STANDARD"
29195,"68010",32,"NE","BOYS TOWN","PO BOX"
29196,"68014",32,"NE","BRUNO","STANDARD"
29197,"68015",32,"NE","CEDAR BLUFFS","STANDARD"
29198,"68016",32,"NE","CEDAR CREEK","PO BOX"
29199,"68017",32,"NE","CERESCO","STANDARD"
29200,"68018",32,"NE","COLON","STANDARD"
29201,"68019",32,"NE","CRAIG","STANDARD"
29202,"68020",32,"NE","DECATUR","STANDARD"
29203,"68022",32,"NE","ELKHORN","STANDARD"
29204,"68023",32,"NE","FORT CALHOUN","STANDARD"
29205,"68025",32,"NE","FREMONT","STANDARD"
29206,"68026",32,"NE","FREMONT","PO BOX"
29207,"68028",32,"NE","GRETNA","STANDARD"
29208,"68029",32,"NE","HERMAN","STANDARD"
29209,"68030",32,"NE","HOMER","STANDARD"
29210,"68031",32,"NE","HOOPER","STANDARD"
29211,"68033",32,"NE","ITHACA","STANDARD"
29212,"68034",32,"NE","KENNARD","STANDARD"
29213,"68036",32,"NE","LINWOOD","STANDARD"
29214,"68037",32,"NE","LOUISVILLE","STANDARD"
29215,"68038",32,"NE","LYONS","STANDARD"
29216,"68039",32,"NE","MACY","STANDARD"
29217,"68040",32,"NE","MALMO","STANDARD"
29218,"68041",32,"NE","MEAD","STANDARD"
29219,"68042",32,"NE","MEMPHIS","STANDARD"
29220,"68044",32,"NE","NICKERSON","STANDARD"
29221,"68045",32,"NE","OAKLAND","STANDARD"
29222,"68046",32,"NE","PAPILLION","STANDARD"
29223,"68047",32,"NE","PENDER","STANDARD"
29224,"68048",32,"NE","PLATTSMOUTH","STANDARD"
29225,"68050",32,"NE","PRAGUE","STANDARD"
29226,"68055",32,"NE","ROSALIE","STANDARD"
29227,"68056",32,"NE","ST COLUMBANS","STANDARD"
29228,"68057",32,"NE","SCRIBNER","STANDARD"
29229,"68058",32,"NE","SOUTH BEND","PO BOX"
29230,"68059",32,"NE","SPRINGFIELD","STANDARD"
29231,"68061",32,"NE","TEKAMAH","STANDARD"
29232,"68062",32,"NE","THURSTON","STANDARD"
29233,"68063",32,"NE","UEHLING","PO BOX"
29234,"68064",32,"NE","VALLEY","STANDARD"
29235,"68065",32,"NE","VALPARAISO","STANDARD"
29236,"68066",32,"NE","WAHOO","STANDARD"
29237,"68067",32,"NE","WALTHILL","STANDARD"
29238,"68068",32,"NE","WASHINGTON","STANDARD"
29239,"68069",32,"NE","WATERLOO","STANDARD"
29240,"68070",32,"NE","WESTON","STANDARD"
29241,"68071",32,"NE","WINNEBAGO","STANDARD"
29242,"68072",32,"NE","WINSLOW","PO BOX"
29243,"68073",32,"NE","YUTAN","STANDARD"
29244,"68101",32,"NE","OMAHA","PO BOX"
29245,"68102",32,"NE","OMAHA","STANDARD"
29246,"68103",32,"NE","OMAHA","PO BOX"
29247,"68104",32,"NE","OMAHA","STANDARD"
29248,"68105",32,"NE","OMAHA","STANDARD"
29249,"68106",32,"NE","OMAHA","STANDARD"
29250,"68107",32,"NE","OMAHA","STANDARD"
29251,"68108",32,"NE","OMAHA","STANDARD"
29252,"68109",32,"NE","OMAHA","PO BOX"
29253,"68110",32,"NE","OMAHA","STANDARD"
29254,"68111",32,"NE","OMAHA","STANDARD"
29255,"68112",32,"NE","OMAHA","STANDARD"
29256,"68113",32,"NE","OFFUTT AFB","STANDARD"
29257,"68114",32,"NE","OMAHA","STANDARD"
29258,"68116",32,"NE","OMAHA","STANDARD"
29259,"68117",32,"NE","OMAHA","STANDARD"
29260,"68118",32,"NE","OMAHA","STANDARD"
29261,"68119",32,"NE","OMAHA","PO BOX"
29262,"68122",32,"NE","OMAHA","STANDARD"
29263,"68123",32,"NE","BELLEVUE","STANDARD"
29264,"68124",32,"NE","OMAHA","STANDARD"
29265,"68127",32,"NE","OMAHA","STANDARD"
29266,"68128",32,"NE","LA VISTA","STANDARD"
29267,"68130",32,"NE","OMAHA","STANDARD"
29268,"68131",32,"NE","OMAHA","STANDARD"
29269,"68132",32,"NE","OMAHA","STANDARD"
29270,"68133",32,"NE","PAPILLION","STANDARD"
29271,"68134",32,"NE","OMAHA","STANDARD"
29272,"68135",32,"NE","OMAHA","STANDARD"
29273,"68136",32,"NE","OMAHA","STANDARD"
29274,"68137",32,"NE","OMAHA","STANDARD"
29275,"68138",32,"NE","OMAHA","STANDARD"
29276,"68139",32,"NE","OMAHA","PO BOX"
29277,"68142",32,"NE","OMAHA","STANDARD"
29278,"68144",32,"NE","OMAHA","STANDARD"
29279,"68145",32,"NE","OMAHA","PO BOX"
29280,"68147",32,"NE","BELLEVUE","STANDARD"
29281,"68152",32,"NE","OMAHA","STANDARD"
29282,"68154",32,"NE","OMAHA","STANDARD"
29283,"68157",32,"NE","OMAHA","STANDARD"
29284,"68164",32,"NE","OMAHA","STANDARD"
29285,"68172",32,"NE","OMAHA","UNIQUE"
29286,"68175",32,"NE","OMAHA","UNIQUE"
29287,"68176",32,"NE","OMAHA","STANDARD"
29288,"68178",32,"NE","OMAHA","UNIQUE"
29289,"68179",32,"NE","OMAHA","UNIQUE"
29290,"68180",32,"NE","OMAHA","UNIQUE"
29291,"68182",32,"NE","OMAHA","UNIQUE"
29292,"68183",32,"NE","OMAHA","UNIQUE"
29293,"68197",32,"NE","OMAHA","UNIQUE"
29294,"68198",32,"NE","OMAHA","UNIQUE"
29295,"68301",32,"NE","ADAMS","STANDARD"
29296,"68303",32,"NE","ALEXANDRIA","STANDARD"
29297,"68304",32,"NE","ALVO","STANDARD"
29298,"68305",32,"NE","AUBURN","STANDARD"
29299,"68307",32,"NE","AVOCA","STANDARD"
29300,"68309",32,"NE","BARNESTON","STANDARD"
29301,"68310",32,"NE","BEATRICE","STANDARD"
29302,"68313",32,"NE","BEAVER CROSSING","STANDARD"
29303,"68314",32,"NE","BEE","STANDARD"
29304,"68315",32,"NE","BELVIDERE","STANDARD"
29305,"68316",32,"NE","BENEDICT","STANDARD"
29306,"68317",32,"NE","BENNET","STANDARD"
29307,"68318",32,"NE","BLUE SPRINGS","STANDARD"
29308,"68319",32,"NE","BRADSHAW","STANDARD"
29309,"68320",32,"NE","BROCK","STANDARD"
29310,"68321",32,"NE","BROWNVILLE","STANDARD"
29311,"68322",32,"NE","BRUNING","STANDARD"
29312,"68323",32,"NE","BURCHARD","STANDARD"
29313,"68324",32,"NE","BURR","STANDARD"
29314,"68325",32,"NE","BYRON","STANDARD"
29315,"68326",32,"NE","CARLETON","STANDARD"
29316,"68327",32,"NE","CHESTER","STANDARD"
29317,"68328",32,"NE","CLATONIA","STANDARD"
29318,"68329",32,"NE","COOK","STANDARD"
29319,"68330",32,"NE","CORDOVA","PO BOX"
29320,"68331",32,"NE","CORTLAND","STANDARD"
29321,"68332",32,"NE","CRAB ORCHARD","STANDARD"
29322,"68333",32,"NE","CRETE","STANDARD"
29323,"68335",32,"NE","DAVENPORT","STANDARD"
29324,"68336",32,"NE","DAVEY","STANDARD"
29325,"68337",32,"NE","DAWSON","STANDARD"
29326,"68338",32,"NE","DAYKIN","STANDARD"
29327,"68339",32,"NE","DENTON","STANDARD"
29328,"68340",32,"NE","DESHLER","STANDARD"
29329,"68341",32,"NE","DE WITT","STANDARD"
29330,"68342",32,"NE","DILLER","STANDARD"
29331,"68343",32,"NE","DORCHESTER","STANDARD"
29332,"68344",32,"NE","DOUGLAS","STANDARD"
29333,"68345",32,"NE","DU BOIS","STANDARD"
29334,"68346",32,"NE","DUNBAR","STANDARD"
29335,"68347",32,"NE","EAGLE","STANDARD"
29336,"68348",32,"NE","ELK CREEK","STANDARD"
29337,"68349",32,"NE","ELMWOOD","STANDARD"
29338,"68350",32,"NE","ENDICOTT","STANDARD"
29339,"68351",32,"NE","EXETER","STANDARD"
29340,"68352",32,"NE","FAIRBURY","STANDARD"
29341,"68354",32,"NE","FAIRMONT","STANDARD"
29342,"68355",32,"NE","FALLS CITY","STANDARD"
29343,"68357",32,"NE","FILLEY","STANDARD"
29344,"68358",32,"NE","FIRTH","STANDARD"
29345,"68359",32,"NE","FRIEND","STANDARD"
29346,"68360",32,"NE","GARLAND","STANDARD"
29347,"68361",32,"NE","GENEVA","STANDARD"
29348,"68362",32,"NE","GILEAD","PO BOX"
29349,"68364",32,"NE","GOEHNER","PO BOX"
29350,"68365",32,"NE","GRAFTON","STANDARD"
29351,"68366",32,"NE","GREENWOOD","STANDARD"
29352,"68367",32,"NE","GRESHAM","STANDARD"
29353,"68368",32,"NE","HALLAM","STANDARD"
29354,"68370",32,"NE","HEBRON","STANDARD"
29355,"68371",32,"NE","HENDERSON","STANDARD"
29356,"68372",32,"NE","HICKMAN","STANDARD"
29357,"68375",32,"NE","HUBBELL","STANDARD"
29358,"68376",32,"NE","HUMBOLDT","STANDARD"
29359,"68377",32,"NE","JANSEN","STANDARD"
29360,"68378",32,"NE","JOHNSON","STANDARD"
29361,"68379",32,"NE","JULIAN","STANDARD"
29362,"68380",32,"NE","LEWISTON","STANDARD"
29363,"68381",32,"NE","LIBERTY","STANDARD"
29364,"68382",32,"NE","LORTON","STANDARD"
29365,"68401",32,"NE","MC COOL JUNCTION","STANDARD"
29366,"68402",32,"NE","MALCOLM","STANDARD"
29367,"68403",32,"NE","MANLEY","PO BOX"
29368,"68404",32,"NE","MARTELL","STANDARD"
29369,"68405",32,"NE","MILFORD","STANDARD"
29370,"68406",32,"NE","MILLIGAN","STANDARD"
29371,"68407",32,"NE","MURDOCK","STANDARD"
29372,"68409",32,"NE","MURRAY","STANDARD"
29373,"68410",32,"NE","NEBRASKA CITY","STANDARD"
29374,"68413",32,"NE","NEHAWKA","STANDARD"
29375,"68414",32,"NE","NEMAHA","STANDARD"
29376,"68415",32,"NE","ODELL","STANDARD"
29377,"68416",32,"NE","OHIOWA","STANDARD"
29378,"68417",32,"NE","OTOE","STANDARD"
29379,"68418",32,"NE","PALMYRA","STANDARD"
29380,"68419",32,"NE","PANAMA","PO BOX"
29381,"68420",32,"NE","PAWNEE CITY","STANDARD"
29382,"68421",32,"NE","PERU","STANDARD"
29383,"68422",32,"NE","PICKRELL","STANDARD"
29384,"68423",32,"NE","PLEASANT DALE","STANDARD"
29385,"68424",32,"NE","PLYMOUTH","STANDARD"
29386,"68428",32,"NE","RAYMOND","STANDARD"
29387,"68429",32,"NE","REYNOLDS","STANDARD"
29388,"68430",32,"NE","ROCA","STANDARD"
29389,"68431",32,"NE","RULO","STANDARD"
29390,"68433",32,"NE","SALEM","STANDARD"
29391,"68434",32,"NE","SEWARD","STANDARD"
